-55.924015,-66.139814
-7.448614,-33.268719
12.126260,-64.557782
29.917734,-77.565595
47.284510,-49.743604
74.070003,-69.079542
70.904815,-169.450639
49.729512,-169.274858
54.576573,-144.489701
12.046933,-108.806106
3.872021,-88.767043
-52.904207,-76.110792
