-35.383056,23.183809
-23.637789,53.066623
11.960541,52.715060
22.519348,66.074436
3.959275,77.148655
18.069301,89.629124
-40.240379,118.281469
-48.628049,170.840060
-31.871314,180
21.378090,126.543184
50.907669,166.621309
75,180
71.110827,26.523652
53.188453,-13.378693
7.300671,-21.288848
3.275752,1.914278
